,Unnamed: 0,index,business_id,latitude,longitude,stars_y,postal_code,categories_count,checkin_count,location,open,environment,value,taste,food,survice,feeling
317,317,13607,IwP7A7gKf-mOG_ZHB5KYSw,36.1234035,-115.2173862,5.0,89103.0,5,1,4.0,1.77,4.67,5.0,5.0,4.17,1.0,1.0
318,318,13610,IyvM5xz7_il6I8mfSUSgfg,36.0780185,-115.2965565,4.5,89148.0,4,20,4.0,1.77,4.67,1.0,5.0,4.17,1.8,1.7
319,319,13645,J-A-VaoAvm3hMIb7VBJqHQ,36.2088268904,-115.2934966772,3.0,89134.0,3,1,1.5,1.5,4.67,1.0,5.0,4.17,3.2,4.85
320,320,13652,J1RKcr6BAqOI-LDFbn0TvQ,36.0854286,-115.149927,1.5,89119.0,3,51,3.0,4.5,4.67,3.5,5.0,4.17,3.2,4.85
321,321,13665,J28zZKFCZOObUaXLwvC0tQ,36.1966256,-115.2559293,4.0,89128.0,2,29,5.0,5.0,3.78,3.0,5.0,3.0,4.43,4.85
322,322,13731,JBGfZB9hgxD-OVyu4s3nAQ,36.17304,-115.036209,4.5,89110.0,6,1,3.5,5.0,3.78,3.0,5.0,3.0,4.25,4.25
323,323,13739,JVJAx33FlF7nfiYKYKQNJQ,36.1497363,-115.2255938,2.5,89146.0,3,2,5.0,5.0,3.78,3.0,5.0,3.0,5.0,5.0
324,324,13742,J_8IOyptLn2SYUOcyouHnA,36.134093,-115.1375001,4.5,89109.0,4,18,4.83,5.0,3.78,3.0,5.0,3.0,4.07,5.0
325,325,13745,JhHrkQSmaRTK2Wb7CuoAGw,36.0776223,-115.2445442,2.0,89118.0,2,1,4.83,3.79,3.78,3.0,5.0,3.0,4.07,4.57
326,326,13798,JjjQSlvTvGlIAta5CyA6UQ,36.09908711,-115.2995985643,4.0,89148.0,8,971,3.67,3.71,4.0,3.67,3.0,1.0,3.65,3.86
327,327,13911,Ju2M7gYlaiW1124o8YhEFg,36.1710616,-115.3667218,5.0,89138.0,3,8,3.67,3.86,4.0,4.53,2.0,4.0,3.0,4.5
328,328,13916,JyuICl_sFcP-cgK5qLazmw,36.075438,-115.2916961,2.0,89148.0,2,53,3.67,3.86,4.0,4.53,2.0,4.0,3.0,2.0
329,329,13931,K4z0ODOZNuN2uRnL4IwApw,36.17087100000001,-115.14492,3.0,89101.0,2,737,3.94,4.44,4.0,4.53,5.0,4.0,4.33,4.27
330,330,14013,KDFDCMd41uNwiXPptfzPww,36.0183774,-115.2641718,4.5,89178.0,4,2,3.4,4.5,4.17,5.0,5.0,3.93,3.0,4.0
331,331,14025,KEDm72wwss4YFXHhHdsHdQ,36.266572,-115.0999753,4.5,89081.0,4,1,2.0,2.82,4.17,3.0,5.0,3.93,2.8,2.9
332,332,14073,KIJNlmRsTLag7tW62NvLcQ,36.180788,-115.3155206,2.5,89144.0,3,2,3.67,3.79,4.17,5.0,5.0,3.93,3.0,3.67
333,333,14099,KQ4FnMr2z37NUhOeHiSfPA,36.135558,-115.170546,4.5,89109.0,6,1,3.25,3.5,4.17,5.0,4.0,3.93,3.0,2.67
334,334,14102,KQKUVoZjYE56GsG7DY1CpA,36.14310379999999,-115.2925096,3.0,89117.0,6,4,3.25,3.0,4.17,3.0,4.0,3.93,4.0,2.67
335,335,14117,KWywu2tTEPWmR9JnBc0WyQ,36.0801679,-115.1827558,4.0,89118.0,6,142,3.54,3.44,4.17,3.62,2.78,3.93,3.31,3.34
336,336,14227,Kbidfh24_7-a380tovQeYA,36.159578,-115.208656,3.5,89146.0,6,51,4.0,3.9,4.17,4.6,5.0,3.93,4.33,4.2
337,337,14261,KcUMfvAs6Mlpv1XBhGA5Gg,36.1148054,-115.2778317,5.0,89147.0,2,1,5.0,5.0,3.0,5.0,2.0,4.5,4.0,4.0
338,338,14265,KipckrGshAP7H-T6ZupyXA,36.219850956,-115.2140040847,4.0,89130.0,4,44,4.0,4.0,3.0,3.69,2.0,4.5,3.86,4.28
339,339,14326,KmuzOoe2eMu47cshWu0lcQ,36.0844883,-115.2410644,5.0,89118.0,6,8,3.8,4.0,3.0,4.6,4.0,3.0,4.2,4.0
340,340,14338,KqouzJ7_jh9tRQnSmEde5g,36.158457,-115.3023254,4.0,89117.0,3,2,2.0,5.0,3.0,4.6,4.0,3.0,4.2,4.33
341,341,14345,KvVE3Zt0UO4EVLng8M5x9A,36.1318649,-115.1924321,2.5,89102.0,5,1,2.0,3.43,3.0,4.6,4.0,3.0,4.2,4.33
342,342,14362,KyQL98YGPBFpc-T9BlFqNQ,36.112223,-115.307201,5.0,89147.0,5,1,4.0,4.0,3.0,4.0,4.0,3.0,4.2,3.67
343,343,14376,KzftjAOxUGTBjKF19XXXyQ,36.0794343,-115.1956318,1.5,89118.0,7,5,5.0,4.4,3.0,4.5,4.0,3.0,4.2,5.0
344,344,14411,L7R6AowNkDoSFxmf_kjGwA,36.1592218,-115.1129888,5.0,89104.0,5,7,3.33,5.0,3.0,2.33,4.0,3.0,2.5,4.0
345,345,14416,LArP8v1EOGTt5Qy_AWNjRw,36.1230938,-115.2980657,5.0,89147.0,7,8,2.57,2.5,3.0,2.33,4.0,3.0,3.0,3.0
346,346,14427,LB6ZyCfUzeX9OLdunHhnOQ,36.161805,-115.2872775,3.5,89117.0,8,495,3.43,2.4,3.0,2.33,4.0,3.0,3.0,3.12
347,347,14465,LEOvXK3lMEfjnex3CPvrng,36.0992176,-115.1096599,4.5,89121.0,3,7,1.33,2.0,3.0,1.0,1.5,3.0,3.0,2.0
348,348,14476,LFhF2la-C_vrNrQRz5GnIA,36.196713071,-115.22357985459999,2.0,89108.0,3,32,3.67,5.0,3.0,3.5,4.0,3.0,3.0,3.0
349,349,14490,LO5wXyFY6KUYleg0ZK5xiw,36.15807,-115.15192,4.5,89104.0,4,66,3.38,4.17,3.88,3.5,4.0,3.86,3.75,3.77
350,350,14517,LPnGdeEJyMMO02e02PqZBA,36.118399,-115.172945,4.0,89109.0,10,824,4.0,4.04,3.88,4.02,4.05,4.13,4.17,4.26
351,351,14759,LUN6swQYa4xJKaM_UEUOEw,36.131931,-115.160451,4.5,89109.0,7,40,4.38,4.13,4.75,4.31,3.5,5.0,4.37,4.25
352,352,14923,LVewWjdGzXuw1V_4gRJerQ,36.1087247,-115.1658262,4.5,89109.0,4,2,4.0,3.6,4.0,2.64,2.0,5.0,3.33,4.0
353,353,14936,LWxSTjV6zybxIZKkSK3SNQ,36.158873,-115.1381442,3.0,89104.0,4,139,3.57,2.75,4.0,2.64,2.0,5.0,3.5,3.0
354,354,14969,LgsMwQy_qJRD5_pZ2iz3UQ,36.1585865,-115.0619119,2.0,89104.0,2,6,3.0,4.5,4.0,2.0,2.0,5.0,4.0,3.0
355,355,14975,LkREQvvhVDbVG4bpRsSjcQ,36.130136,-115.073231,3.5,89121.0,4,1,4.0,3.33,4.0,2.0,2.0,5.0,3.86,3.0
356,356,14984,LnCNoBfyLQVdk8CLj6ra4w,35.999718316599996,-115.14520412110001,4.5,89183.0,2,156,3.0,2.8,4.0,4.0,2.0,5.0,3.86,3.33
357,357,15009,LrkQe6vxHVLM7DnZWM5GvA,36.113028,-115.1880788,5.0,89103.0,8,5,3.0,2.5,4.0,4.0,3.4,4.0,2.5,3.0
358,358,15019,LvQTegTMW03e3HiTTOIs3g,36.1149811,-115.2030645,5.0,89103.0,2,1,4.0,2.5,4.0,4.0,3.4,4.0,3.75,2.5
359,359,15028,Lx3p5OmxGkbaCKq7G7FfPA,36.0188890962,-115.26356203200001,3.5,89178.0,4,450,3.36,4.08,4.0,2.78,3.4,4.0,3.75,4.0
360,360,15082,M5A5r0HbMRfTzidqMKYHfw,36.158189,-115.214682,4.0,89146.0,5,9,3.33,3.5,4.0,3.0,3.4,3.5,3.5,3.0
361,361,15088,M5WP9kqjYYFuKcPC0Q2SMg,36.1780112,-115.3133908,5.0,89144.0,3,1,3.33,3.0,4.0,3.0,2.5,3.0,3.25,2.86
362,362,15104,M6C1yjSyQtR4SYfxOzX3fA,36.142897,-115.260469,5.0,89117.0,4,4,3.33,3.2,4.0,2.71,2.5,3.0,3.33,3.0
363,363,15107,MDy2IbPQ_qA1slyDub57Fw,36.1097982,-115.18155149999998,3.0,89103.0,4,11,3.33,3.2,4.0,2.71,2.5,3.0,3.33,2.5
364,364,15130,MNOo3RG-wzjLvNqRo5uNKg,36.0742032,-115.2286997,3.0,89118.0,3,23,3.33,2.67,4.0,2.67,2.5,3.0,4.0,3.0
365,365,15137,MQCMRKXJZYRPBmx0MbgSuQ,36.18,-115.14,4.0,88901.0,2,1,5.0,4.0,4.0,2.0,2.5,3.36,4.0,3.0
366,366,15140,MSMWyifL-Ev1Q863HsVdkw,36.1144523,-115.0998363,3.0,89121.0,2,25,5.0,2.0,4.0,2.0,2.5,3.36,1.0,3.0
367,367,15144,MXpCVzm1V5OH05KO6n7ntA,36.2684007,-115.2956118,5.0,89149.0,5,16,3.83,3.2,4.0,3.0,2.5,3.36,3.75,2.88
368,368,15180,MhKvFkacsm3wJNoVMlz-rQ,36.1683449,-115.2659777,5.0,89145.0,3,2,4.0,4.0,2.33,3.0,3.0,3.0,4.0,3.5
369,369,15186,MxDJKmAB-PikbdIBKqNoag,36.180803,-115.315462,4.5,89144.0,6,12,3.5,4.0,2.33,2.67,2.5,3.0,3.0,3.0
370,370,15199,N41VYb9fhafQOi1WP_VPCA,36.1211392,-115.191298,5.0,89103.0,4,1,4.0,3.0,2.33,2.67,2.0,3.0,4.5,3.0
371,371,15205,N4r3XX7uH42aXhHvFMkxjA,36.1592624,-115.2250058,3.0,89146.0,12,1,1.0,3.0,2.33,4.0,2.0,3.0,3.0,3.0
372,372,15208,N6X-k5fDF4MdGhglvnRqlA,36.1370886,-115.1810534,1.0,89102.0,3,1,5.0,3.33,2.33,4.0,1.0,2.26,3.33,3.0
373,373,15211,N6jKUHqTCkc1C8DC6kXEUQ,36.1604448,-115.3181526,5.0,89145.0,5,5,5.0,4.5,2.33,4.0,1.0,2.26,4.0,3.0
374,374,15214,N77b-T4DaetICsaJafR93Q,36.0699238,-115.2600043,3.0,89113.0,5,11,5.0,4.5,2.33,4.0,1.0,2.26,3.33,3.0
375,375,15221,NBB6fJUDNpa6hsbmiFByfg,36.1275236,-115.1715003,3.5,89109.0,3,35,2.56,3.0,2.33,3.5,1.0,2.26,3.67,2.06
376,376,15226,NBn4hgfGtNz91k3VsDZlmw,36.2360535,-115.0964542,5.0,89115.0,3,475,2.56,2.43,2.33,2.0,1.0,2.26,2.2,2.06
377,377,15271,NCFwm2-TDb-oBQ2medmYDg,36.112777,-115.174006,4.5,89109.0,7,7560,3.57,3.6,3.46,4.14,1.0,3.25,3.43,3.7
378,378,16476,NCv_cd0l-ReyzoHh5Oe-PQ,36.0981429,-115.0486843,2.0,89122.0,3,1,3.33,5.0,2.0,5.0,3.0,5.0,5.0,3.0
379,379,16483,NOsLCWKpx69oqksLzRZdvw,36.0932581,-115.1872546,4.0,89118.0,5,4,3.5,4.0,2.0,5.0,3.0,5.0,3.75,4.0
380,380,16488,NZnhc2sEQy3RmzKTZnqtwQ,36.1100828,-115.1538714,4.5,89169.0,5,76,3.85,3.36,2.0,1.0,3.0,3.2,3.33,3.6
381,381,16556,Ne5YvHojNon3Sbib3ctEHw,36.1803067,-115.2045707,3.5,89107.0,3,1,3.5,5.0,2.0,3.0,3.0,3.2,4.0,3.0
382,382,16559,Nu1jBHpBUSL14an4TEbNLg,36.127733,-115.226095,3.0,89146.0,6,42,5.0,3.0,2.0,3.0,3.0,3.2,4.0,2.0
383,383,16568,NvgwuOshnRvK5qR4piZmew,36.2905590411,-115.3154011375,3.0,89149.0,2,367,3.6,2.29,5.0,3.0,3.0,3.2,3.57,2.0
384,384,16595,NxqWRVgNBpywgsdMh4b5RQ,36.1131512328,-115.17080727959998,5.0,89109.0,8,14,4.0,3.2,2.33,3.0,3.0,3.2,3.0,2.5
385,385,16603,O4QbewwNOZ20gDaWK1hxtw,36.13,-115.203179,2.5,89102.0,8,1,4.0,3.29,2.33,4.0,5.0,3.2,3.0,4.67
386,386,16620,O55zKGI1Ut2yKNSM9GULVA,36.1699412,-115.13982959999998,5.0,89124.0,7,3,4.6,3.08,2.33,3.25,5.0,3.2,3.2,3.67
387,387,16669,O6eGmbnnbh0Jq80AAIfzjA,36.1653094,-115.1315065,3.5,89101.0,2,1,3.14,3.2,2.33,3.33,5.0,3.2,3.67,3.75
388,388,16684,OFXmJwGH94K11IWQdbmQjg,36.0151907,-115.2726919,5.0,89178.0,5,32,3.59,5.0,5.0,3.2,5.0,5.0,4.25,5.0
389,389,16687,OI9a0_l82kvBoKGZI8grwg,36.1558144,-115.1490347,2.5,89104.0,6,97,3.59,3.62,5.0,3.2,5.0,3.0,4.25,3.56
390,390,16722,OS5zpHGNEOGPAIq_bItKtg,36.1453333,-115.2778317,5.0,89117.0,5,5,1.0,4.0,5.0,3.33,4.0,3.0,1.0,4.0
391,391,16729,OS_sOEfGVXVmWWGKJMAvjQ,36.0958261,-115.1892402,1.0,89117.0,4,1,1.0,4.0,5.0,3.33,3.86,3.0,1.0,1.0
392,392,16737,OVvT9pmFP8MWQP1iX8mSFA,36.179253,-115.2560726,4.5,89128.0,9,27,3.8,3.53,5.0,3.6,3.86,3.0,4.13,3.62
393,393,16804,OWBeDjNaIGJXA5yUSQEuug,36.00723060000001,-115.11531,2.0,89183.0,3,1,4.0,3.67,5.0,4.0,1.0,4.33,3.75,3.0
394,394,16815,OWbm2cGjhX3CwmqzUJeLoQ,36.1452426,-115.15613,5.0,89104.0,8,70,3.75,3.85,5.0,3.0,1.0,4.33,3.6,3.39
395,395,16883,OX0GbUgiv1733Eeu7HqW9A,36.1803648,-115.2416664,5.0,89107.0,9,4,4.33,5.0,4.23,2.33,5.0,4.33,4.08,5.0
396,396,16889,OX7df2tibgW6EH5gwsZRZA,36.0107847,-115.1340187,3.5,89183.0,5,1,5.0,3.83,4.23,2.33,5.0,4.32,4.08,4.67
397,397,16909,OawTcIafwcfa2gzBzf1Rbg,36.1148444,-115.2037002,5.0,89103.0,9,11,3.95,3.89,4.23,4.27,5.0,4.32,4.22,4.47
398,398,16961,OdO_t8gi59cyL0jwt-bB4w,36.1383265,-115.21735320000002,5.0,89146.0,2,67,3.68,3.94,4.23,3.6,5.0,4.32,4.2,4.06
399,399,16964,OfErL1qfNmgTF4375veOPA,36.1045511,-115.1894895,4.5,89103.0,6,13,3.68,3.94,4.23,3.6,5.0,4.32,4.2,4.06
400,400,17182,OqF8enx9gNcgWgdODPYDLg,35.9974897,-115.2056326,4.0,89141.0,7,69,3.84,3.86,4.23,4.67,5.0,4.32,3.57,3.61
401,401,17258,OrfTQORRoCAG_pjCswDwBw,36.21565620000001,-115.2446081,2.0,89108.0,5,14,5.0,2.67,4.23,2.0,5.0,4.32,3.67,3.2
402,402,17267,Oyo5CWthu2upxxaf69MfIg,36.1260199,-115.219839,3.5,89146.0,2,50,4.29,4.45,4.23,4.0,5.0,4.32,4.3,3.2
403,403,17298,P0qhEzYKI1mEpqZyD7i-rA,36.240457,-115.17185,2.5,89032.0,2,1,4.0,1.0,4.2,4.29,3.0,4.22,2.33,4.0
404,404,17301,P5OGdM-lldwrJEVv0w9BIA,36.135635,-115.2304131,5.0,89146.0,6,1,4.0,4.0,4.2,4.29,3.0,4.22,5.0,4.0
405,405,17311,PL9xKgFL9FB8wDQ9AKrm4g,36.1212294589,-115.16913299040002,3.5,89109.0,5,7,3.5,3.25,4.2,4.29,3.0,4.22,3.56,3.5
406,406,17350,PWjgwphd2prhtqTPWwLbXw,36.11732670000001,-115.1765011,3.5,89109.0,5,1,4.21,4.0,4.2,3.25,1.0,4.22,5.0,3.0
407,407,17378,PZ-LZzSlhSe9utkQYU8pFg,36.10001629999999,-115.1285285,4.0,89119.0,2,17,3.07,2.7,3.0,3.29,1.0,3.03,3.4,3.16
408,408,17419,Pb1DxMxysDySTQ_sQPB9yw,36.11274,-115.21134,1.0,89103.0,2,3,2.2,3.0,4.67,3.5,1.0,2.67,1.0,1.83
409,409,17423,Pe00LDCyz6ra2zF-1AunuQ,36.2293605,-115.2223086,3.0,89130.0,6,4,2.2,2.17,4.67,2.0,1.0,2.67,2.0,1.83
410,410,17440,PkI1x_NCyEt2sR8MYv4l7w,36.1273288,-115.1737164,3.5,89109.0,4,74,4.25,2.75,4.67,3.5,2.0,2.3,2.5,5.0
411,411,17454,PtRgVDep8fcM7qleIlR4dw,36.1429701,-115.20935,4.5,89102.0,5,14,3.0,3.83,4.67,1.0,3.0,2.3,2.25,3.71
412,412,17484,Px56NzP2NAUH2GktqSkSVg,36.07102800000001,-115.1319412,4.5,89119.0,9,286,3.79,3.81,3.5,3.74,3.0,2.82,3.3,3.84
413,413,17730,PyZ1Wyni5K35tkq7S26-6g,36.1697096,-115.1236952,3.5,89101.0,2,5,4.62,4.0,3.5,4.0,3.0,4.22,4.2,5.0
414,414,17736,Pz9r1GSwO6tl0y-HN_X1DA,36.1767811,-115.1691995,2.0,89106.0,3,1,4.62,4.1,3.5,4.0,3.0,4.22,4.2,4.1
415,415,17807,Q-dVQgyof9paXKJLwFsn3Q,36.2384709,-115.2245316,2.0,89130.0,3,311,4.32,3.95,3.5,4.0,4.0,4.22,4.04,4.4
416,416,17885,Q91cYZDYdoUB6WeVB6U6Dg,36.054991,-115.241621,4.0,89139.0,2,77,5.0,3.71,3.5,4.27,5.0,4.0,2.75,4.0
417,417,17900,Q9rtcqUvKluQXvojMvm9rw,36.0839998,-115.1537389,3.0,89119.0,3,7,4.0,4.0,3.5,4.27,4.5,4.0,4.33,4.0
418,418,17904,QEXC2FV3d-0mPe2Ib4Chag,36.2093195,-115.2566004,3.5,89128.0,3,2,4.0,5.0,3.5,4.27,4.5,4.0,4.0,4.0
419,419,17907,QFlkKxbgc6Irv34RyU_jwg,36.1594375,-115.2090862,1.5,89146.0,3,1,4.5,4.5,3.5,4.27,4.5,4.0,4.0,2.5
420,420,17922,QMf2V4AuQ8li7mt11Tns2g,36.1664334899,-115.1555089653,2.5,89106.0,7,30,2.0,4.0,3.5,3.0,4.5,4.0,5.0,2.5
421,421,17929,QP2c6C_xk6nSiLgaVuq2hQ,36.1976942,-115.2470842,1.5,89128.0,2,2,5.0,5.0,3.5,5.0,4.5,4.0,3.0,4.43
422,422,17932,QRAmGlMF7_sLq8YZ_L1POQ,36.109222680100004,-115.17200714959999,4.0,89109.0,9,232,4.18,4.8,3.5,4.12,4.5,3.88,5.0,4.43
423,423,17964,QZFR5RTuftoU3a4RNVzJhA,36.1158963,-115.1977486,4.5,89103.0,8,20,4.0,3.44,5.0,3.0,4.2,4.0,4.08,3.86
424,424,17988,QcdKTLeP3J5Ki-fVcPZkfA,36.1282146,-115.2252957,4.0,89146.0,5,253,4.08,4.18,5.0,2.67,4.2,4.5,4.27,4.18
425,425,18040,Qf7jGtYtl3Y-xIpOxlrAJA,36.1453562,-115.1794209,5.0,89102.0,2,25,3.96,3.76,3.5,4.22,3.79,3.4,3.83,4.0
426,426,18170,QkC0u0KSf6yIi_Xn2ks2ZA,36.1954258,-115.2549386,2.5,89128.0,4,4,2.0,4.0,3.5,5.0,5.0,3.4,4.5,5.0
427,427,18176,QtExrfP_dW-Yhs56h_NZNw,36.0559593,-115.2258283,3.0,89139.0,2,190,4.33,3.33,3.5,5.0,5.0,1.0,5.0,5.0
428,428,18185,QtbrlxDB7EOqP7mvXp5pRA,36.110214,-115.28029,3.5,89147.0,4,5,3.56,4.25,3.5,3.5,4.5,1.0,5.0,3.75
429,429,18199,Qwt9lOpplBAZ7JBrgAqI7g,36.138452,-115.198019,2.0,89102.0,3,1,3.67,4.0,3.5,4.0,4.5,4.0,3.5,3.67
430,430,18204,QzvLnOqwH6BIY_jCOvzuQQ,36.1715690619,-115.2090418909,2.5,89107.0,2,39,4.45,4.33,3.5,4.0,4.5,4.0,3.88,3.67
431,431,18235,R3rss9fkfJxiOK6DueON3w,36.1231067,-115.170253,4.0,89109.0,3,11,5.0,3.61,3.5,5.0,4.5,3.43,3.11,3.96
432,432,18240,R6cjtlmUW_8hV4AlPTp99A,36.1146065,-115.215321,4.0,89103.0,2,144,3.77,3.61,3.5,3.62,4.5,3.43,3.11,3.96
433,433,18355,R7T0O8WBw95PphfLYltHHQ,36.1155209,-115.1345645,5.0,89119.0,2,1,5.0,5.0,3.5,3.5,3.0,4.0,4.0,5.0
434,434,18360,REIQZGH5SzRThdNi9yDR4A,36.1736849,-115.130056,3.0,89101.0,2,11,4.5,4.2,3.35,3.5,3.0,4.0,4.0,3.67
435,435,18370,RHOcbuark1YL617_s9L1uw,36.0681543,-115.174899,4.5,89119.0,3,53,4.5,4.0,3.35,3.5,3.0,4.0,3.0,3.67
436,436,18375,RORj058dhJGPOvoOMDU8rg,36.1758956909,-115.2785263062,4.0,89145.0,2,54,4.5,5.0,3.35,2.0,2.83,4.0,5.0,5.0
437,437,18380,RQLtG9VxwPPUMNGqN4T0Yg,36.1560716,-115.1482866,2.5,89104.0,3,1,3.3,2.0,3.35,2.0,2.83,4.0,5.0,5.0
438,438,18383,RUJfBZJuYEGgKYRW6mIzCQ,36.1441525,-115.2069549,4.0,89102.0,2,26,3.3,3.0,3.35,2.33,2.83,4.0,5.0,2.5
439,439,18400,RVCJYTb_1rGKRFQZjGKm9Q,36.144392,-115.1410671,2.0,89104.0,1,5,5.0,5.0,3.35,2.0,2.83,3.5,4.0,5.0
440,440,18406,RW0hFouTYdBCZdLECR8stw,36.0396606424,-115.1806640625,2.5,89139.0,3,16,2.0,2.0,3.35,2.0,2.83,3.19,2.0,5.0
441,441,18409,R_nQsi2egjUyjgKqOZRJIw,36.1721756,-115.1468294,5.0,89101.0,2,27,5.0,4.0,3.35,5.0,2.83,3.19,3.67,5.0
442,442,18413,RcSw5QAzBCGTcPDT4SD4jw,36.108137,-115.174078,4.5,89158.0,5,97,5.0,2.0,3.35,5.0,2.83,3.19,3.67,4.0
443,443,18420,RlPENVlhVpEH8MMh4OBxcQ,36.1921446,-115.3001955,1.0,89134.0,4,1,5.0,3.67,3.35,3.0,2.83,3.19,3.5,3.0
444,444,18424,RmN41KCEcPdSBe8m1FYTjw,36.1681758,-115.0604969,4.5,89110.0,2,29,1.0,3.67,3.35,3.0,2.83,3.19,3.5,3.0
445,445,18432,S5FTckOpSK0_Ma4c18ZEgg,36.12992910000001,-115.093628,3.5,89121.0,2,473,3.2,3.22,3.35,3.38,2.83,3.19,3.58,3.0
446,446,18610,SAfuIUZMXrOnb3LWyvYjDA,36.029295364,-115.1158845155,3.5,89123.0,2,1764,2.75,2.95,3.12,3.33,2.85,3.07,3.03,3.23
447,447,18910,SGPjYRy6x7R5ZlGa_nrskg,36.067199,-115.1722323,2.0,89119.0,4,184,2.63,2.74,3.29,3.57,2.0,2.7,2.67,3.06
448,448,18975,SOKqn5wiAfTHFsSkSyVQ1w,36.30180429999999,-115.2611851,5.0,89131.0,5,1,3.4,3.14,3.0,5.0,3.44,4.0,3.75,3.33
449,449,18992,SQ5we-HZLsFpj8ppMtEBcQ,36.016723,-115.1171678,3.5,89123.0,6,260,3.4,3.05,3.0,3.08,3.44,4.0,3.06,2.95
450,450,19181,SRjoAfwBUuR7qVJkiH19gA,36.2576752,-115.2304131,5.0,89130.0,3,1,3.23,3.33,3.0,4.5,3.6,4.0,3.2,2.0
451,451,19194,SUId4_VNhQZUHNl-zqm_Vw,36.03067070000001,-115.1357513,4.5,89123.0,5,88,3.23,3.5,3.0,3.4,3.6,4.0,3.2,2.75
452,452,19248,SZ5KO1KNiwtrktKo5mpuLA,36.1161559,-115.1750576,3.5,89109.0,5,69,4.08,3.75,3.71,4.0,3.0,3.93,4.36,4.6
453,453,19269,SfP326rcU5sjwGx_dQP2RQ,36.1270191,-115.2250095,3.5,89146.0,2,45,2.5,3.5,4.0,2.0,3.0,3.67,4.0,4.0
454,454,19279,ShC-ssYf7dmQQQhksBtsVA,36.114564,-115.2829713,4.0,89136.0,2,523,3.0,2.25,2.0,2.0,1.0,1.0,2.0,3.5
455,455,19295,SuwopKvxoIcaV69JRRwHpQ,36.149782,-115.1619584,4.5,89102.0,3,7,4.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0
456,456,19301,Swm_uMOWNcJDZz5lXWyzKA,36.067425,-115.271751,5.0,89113.0,5,2,3.5,3.25,2.0,2.0,1.0,1.0,1.0,3.67
457,457,19312,T1XikHI9k4VtoNzQVpIATA,36.1002242,-115.1153839,5.0,89121.0,2,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
458,458,19315,TAFy-5vIcAmxTzL9_WhpVQ,36.0992634,-115.0479435,2.0,89122.0,4,8,1.0,2.0,2.0,2.0,1.0,1.5,1.0,1.0
459,459,19320,TF-EW2gfk8lFLTjV9LT6hA,36.1759442,-115.1370498,2.0,89101.0,3,37,2.36,2.5,2.0,2.0,1.0,1.5,2.0,1.0
460,460,19341,THOZYeKWKyW_-6U30E1b5w,36.2138478,-115.2426033,2.5,89108.0,4,1,1.0,1.5,2.0,2.0,1.0,1.5,1.0,1.0
461,461,19344,TIUd6XX7-hF6EPF2NowMsA,36.04101970000001,-115.1167131,3.0,89123.0,3,48,2.67,4.0,2.75,2.0,1.0,3.0,1.5,4.0
462,462,19355,TOJuL1S42GOdkv5Y2am1mw,36.19217020000001,-115.301492,3.5,89134.0,4,1,3.05,2.0,2.75,2.71,3.25,3.0,2.0,2.33
463,463,19359,TRlBYLf4CxFBaGE-9FLOtA,36.1023786,-115.1745465,4.0,89109.0,4,176,3.05,2.17,2.75,2.71,3.25,3.0,2.45,2.33
464,464,19408,TdPw1z1ZpQIobJRcHkaaqg,36.1094942795,-115.1740480434,2.5,89109.0,3,119,2.54,2.22,2.75,2.75,2.0,2.56,2.25,2.82
465,465,19437,Tq_S8F5B2fSeHqLZghOqQg,36.01073740000001,-115.1340644,4.5,89183.0,2,17,3.5,3.67,2.75,4.0,5.0,2.56,2.5,2.6
466,466,19448,TrVKJkWWQeMTK_ly0PMGtg,36.1258783,-115.203633,3.5,89102.0,5,40,1.71,2.75,2.75,2.57,3.33,2.56,2.4,2.67
467,467,19468,U3op-dFRxAe35tP5q_9niw,36.1462673,-115.1829873,3.0,89102.0,11,1,2.33,5.0,2.67,5.0,3.33,2.8,4.0,3.25
468,468,19475,UBrow8QJ_zNEWp_fjUmddg,36.1710616,-115.3667218,5.0,89138.0,2,2,2.33,3.0,2.67,4.0,3.33,2.8,4.0,3.25
469,469,19482,UED302E-B2OyVr0mssARnA,36.062732562600004,-115.2429848747,3.0,89118.0,3,657,2.33,2.93,2.67,1.6,3.33,2.8,2.87,2.75
470,470,19544,UGKdI2t19nALJT2gm25cMw,36.0412102,-115.1722426,2.5,89123.0,2,21,5.0,3.0,4.5,1.0,2.0,5.0,1.0,1.0
471,471,19554,UGNBEtwzgkzV5030dZNkcg,36.1188998,-115.1371295,2.0,89119.0,3,14,1.0,1.0,4.5,1.0,3.0,5.0,1.0,1.33
472,472,19562,UIWt3IP92R5ELw3UQxZoeg,36.1296278,-115.1726598,5.0,89109.0,6,13,5.0,3.0,4.5,3.17,3.0,5.0,3.0,1.33
473,473,19566,UKxrXVirvyZjsNRZzYvU_w,36.159861335,-115.1725332811,3.5,89106.0,2,1,5.0,5.0,4.5,3.17,3.0,5.0,3.0,3.0
474,474,19569,URCmJ-uP_2FyHrShsRPycA,36.1452851,-115.1672158,4.5,89102.0,6,17,3.83,4.0,4.5,3.17,3.0,5.0,4.17,4.0
475,475,19624,UVOgAsk6kWxs7-NTWEobQQ,36.18,-115.14,5.0,88901.0,4,3,4.0,2.0,4.5,1.5,4.0,5.0,3.5,3.25
